Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,COP,CPIF,CIOF,Orchestrator
AppPortal-maven,OrderApiController.delete,3,0.000000,1.000000,1.000000,0.000000,0.266667,0.166667,1.000000,0.727273,0
AppPortal-maven,NewsController.saveNews,10,0.250000,0.750000,0.714286,0.285714,0.400000,0.437500,1.500000,1.019417,0
AppPortal-maven,NewsController.saveNews,3,0.000000,1.000000,1.000000,0.000000,0.500000,0.437500,1.500000,0.815534,0
AppPortal-maven,NewsController.saveNews,1,1.000000,0.000000,0.000000,1.000000,0.100000,0.125000,0.000000,1.165048,1
AppCan-coopMan,UserController.findUserList,0,0.200000,0.800000,0.857143,0.142857,0.454545,0.500000,1.500000,1.166667,1
AppCan-coopMan,UserController.findUserList,3,0.000000,1.000000,1.000000,0.000000,0.090909,0.071429,0.000000,0.833333,0
AppCan-coopMan,UserController.findUserList,1,0.000000,1.000000,1.000000,0.000000,0.454545,0.428571,1.500000,1.000000,0
cloudstreetmarket.com-maven,ChartIndexController.get,1,0.764706,0.235294,0.435897,0.564103,0.515152,0.661017,0.293769,1.300000,0
cloudstreetmarket.com-maven,ChartIndexController.get,0,0.000000,1.000000,1.000000,0.000000,0.121212,0.135593,2.252225,1.133333,0
cloudstreetmarket.com-maven,ChartIndexController.get,2,0.916667,0.083333,0.083333,0.916667,0.363636,0.203390,0.454006,0.566667,1
cloudstreetmarket.com-maven,IndexController.getSeveral,1,0.812500,0.187500,0.421053,0.578947,0.500000,0.655172,0.293769,1.325581,0
cloudstreetmarket.com-maven,IndexController.getSeveral,0,0.000000,1.000000,1.000000,0.000000,0.125000,0.137931,2.252225,1.116279,0
cloudstreetmarket.com-maven,IndexController.getSeveral,2,0.916667,0.083333,0.083333,0.916667,0.375000,0.206897,0.454006,0.558140,1
cloudstreetmarket.com-maven,IndexController.get,1,0.764706,0.235294,0.450000,0.550000,0.515152,0.666667,0.293769,1.318681,0
cloudstreetmarket.com-maven,IndexController.get,0,0.000000,1.000000,1.000000,0.000000,0.121212,0.133333,2.252225,1.120879,0
cloudstreetmarket.com-maven,IndexController.get,2,0.916667,0.083333,0.083333,0.916667,0.363636,0.200000,0.454006,0.560440,1
cloudstreetmarket.com-maven,StockProductController.get,1,0.625000,0.375000,0.425000,0.575000,0.533333,0.769231,1.000000,1.875000,0
cloudstreetmarket.com-maven,StockProductController.get,0,0.000000,1.000000,1.000000,0.000000,0.333333,0.192308,1.000000,0.750000,1
cloudstreetmarket.com-maven,StockProductController.get,3,0.000000,1.000000,1.000000,0.000000,0.133333,0.038462,1.000000,0.375000,0
cms_wanzi-maven,OrderController.list,4,0.600000,0.400000,0.571429,0.428571,0.416667,0.500000,1.312500,1.235294,1
cms_wanzi-maven,OrderController.list,2,0.000000,1.000000,1.000000,0.000000,0.416667,0.357143,0.937500,0.882353,0
cms_wanzi-maven,OrderController.list,6,0.000000,1.000000,1.000000,0.000000,0.166667,0.142857,0.750000,0.882353,0
cms_wanzi-maven,OrderController.edit,4,0.600000,0.400000,0.571429,0.428571,0.416667,0.500000,1.312500,1.235294,1
cms_wanzi-maven,OrderController.edit,2,0.000000,1.000000,1.000000,0.000000,0.416667,0.357143,0.937500,0.882353,0
cms_wanzi-maven,OrderController.edit,6,0.000000,1.000000,1.000000,0.000000,0.166667,0.142857,0.750000,0.882353,0
cms_wanzi-maven,MemberGroupController.delete,3,0.000000,1.000000,1.000000,0.000000,0.250000,0.111111,1.285714,0.545455,0
cms_wanzi-maven,MemberGroupController.delete,2,0.500000,0.500000,0.642857,0.357143,0.500000,0.777778,0.428571,1.909091,0
cms_wanzi-maven,MemberGroupController.delete,6,0.000000,1.000000,1.000000,0.000000,0.250000,0.111111,1.285714,0.545455,1
cms_wanzi-maven,GenerationController.makeHomeHtml,2,0.017857,0.982143,0.973684,0.026316,0.057851,0.104876,2.642122,1.466875,0
cms_wanzi-maven,GenerationController.makeHomeHtml,0,0.024793,0.975207,0.977737,0.022263,0.500000,0.495860,0.159513,0.802453,1
cms_wanzi-maven,GenerationController.makeHomeHtml,1,0.014019,0.985981,0.986175,0.013825,0.442149,0.399264,0.198364,0.730672,0
cms_wanzi-maven,OAuthRegisterController.oauthRegisterSubmit,2,0.725000,0.275000,0.384615,0.615385,0.500000,0.619048,0.792453,1.344828,0
cms_wanzi-maven,OAuthRegisterController.oauthRegisterSubmit,6,0.896552,0.103448,0.103448,0.896552,0.362500,0.276190,1.415094,0.827586,0
cms_wanzi-maven,OAuthRegisterController.oauthRegisterSubmit,0,0.545455,0.454545,0.454545,0.545455,0.137500,0.104762,0.792453,0.827586,1
cms_wanzi-maven,GenerationController.deleteHomeHtml,2,0.100000,0.900000,0.869565,0.130435,0.086207,0.172932,2.521717,1.579321,1
cms_wanzi-maven,GenerationController.deleteHomeHtml,0,0.000000,1.000000,1.000000,0.000000,0.500000,0.466165,0.216147,0.734017,0
cms_wanzi-maven,GenerationController.deleteHomeHtml,1,0.000000,1.000000,1.000000,0.000000,0.413793,0.360902,0.262136,0.686661,0
cms_wanzi-maven,UserGlobalController.update,2,0.542857,0.457143,0.509804,0.490196,0.507246,0.593023,0.870968,1.251534,0
cms_wanzi-maven,UserGlobalController.update,6,0.821429,0.178571,0.206897,0.793103,0.405797,0.337209,1.258065,0.889570,1
cms_wanzi-maven,UserGlobalController.update,0,0.333333,0.666667,0.666667,0.333333,0.086957,0.069767,0.870968,0.858896,0
cms_wanzi-maven,RegisterController.registerSubmit,2,0.659574,0.340426,0.475000,0.525000,0.505376,0.629921,0.822581,1.368747,0
cms_wanzi-maven,RegisterController.registerSubmit,6,0.857143,0.142857,0.166667,0.833333,0.376344,0.283465,1.354839,0.827114,0
cms_wanzi-maven,RegisterController.registerSubmit,0,0.545455,0.454545,0.454545,0.545455,0.118280,0.086614,0.822581,0.804139,1
cms_wanzi-maven,UserController.update,2,0.542857,0.457143,0.509804,0.490196,0.507246,0.593023,0.870968,1.251534,0
cms_wanzi-maven,UserController.update,6,0.821429,0.178571,0.206897,0.793103,0.405797,0.337209,1.258065,0.889570,1
cms_wanzi-maven,UserController.update,0,0.333333,0.666667,0.666667,0.333333,0.086957,0.069767,0.870968,0.858896,0
cms_wanzi-maven,UserGlobalController.save,2,0.725000,0.275000,0.369231,0.630769,0.506329,0.625000,0.786408,1.344828,0
cms_wanzi-maven,UserGlobalController.save,6,0.892857,0.107143,0.107143,0.892857,0.354430,0.269231,1.427184,0.827586,1
cms_wanzi-maven,UserGlobalController.save,0,0.545455,0.454545,0.454545,0.545455,0.139241,0.105769,0.786408,0.827586,0
cms_wanzi-maven,GenerationController.makeAllHtml,1,0.016842,0.983158,0.983437,0.016563,0.440835,0.390145,0.206691,0.731994,0
cms_wanzi-maven,GenerationController.makeAllHtml,2,0.023438,0.976562,0.980315,0.019685,0.059397,0.102585,2.628615,1.428492,0
cms_wanzi-maven,GenerationController.makeAllHtml,0,0.036212,0.963788,0.968949,0.031051,0.499768,0.507270,0.164694,0.839514,1
cms_wanzi-maven,UserController.save,2,0.725000,0.275000,0.369231,0.630769,0.506329,0.625000,0.786408,1.344828,0
cms_wanzi-maven,UserController.save,6,0.892857,0.107143,0.107143,0.892857,0.354430,0.269231,1.427184,0.827586,0
cms_wanzi-maven,UserController.save,0,0.545455,0.454545,0.454545,0.545455,0.139241,0.105769,0.786408,0.827586,1
cms_wanzi-maven,InfoController.list,2,0.250000,0.750000,0.833333,0.166667,0.444444,0.413793,1.687500,1.051948,0
cms_wanzi-maven,InfoController.list,0,0.333333,0.666667,0.812500,0.187500,0.500000,0.551724,1.312500,1.246753,0
cms_wanzi-maven,InfoController.list,1,0.000000,1.000000,1.000000,0.000000,0.055556,0.034483,0.000000,0.701299,1
cms_wanzi-maven,AttributeController.delete,0,0.023256,0.976744,0.982609,0.017391,0.500000,0.552885,0.984190,1.172804,0
cms_wanzi-maven,AttributeController.delete,3,0.000000,1.000000,1.000000,0.000000,0.011628,0.009615,0.984190,0.877054,1
cms_wanzi-maven,AttributeController.delete,2,0.011905,0.988095,0.967033,0.032967,0.488372,0.437500,1.031621,0.950142,0
cms_wanzi-maven,RoleController.delete,2,0.011494,0.988506,0.968421,0.031579,0.488764,0.441860,0.445545,0.958472,0
cms_wanzi-maven,RoleController.delete,0,0.022472,0.977528,0.983051,0.016949,0.500000,0.548837,0.425743,1.163770,0
cms_wanzi-maven,RoleController.delete,1,0.000000,1.000000,1.000000,0.000000,0.011236,0.009302,2.128713,0.877758,1
cms_wanzi-maven,TagController.delete,2,0.011905,0.988095,0.967033,0.032967,0.488372,0.437500,1.031621,0.950142,0
cms_wanzi-maven,TagController.delete,0,0.023256,0.976744,0.982609,0.017391,0.500000,0.552885,0.984190,1.172804,0
cms_wanzi-maven,TagController.delete,3,0.000000,1.000000,1.000000,0.000000,0.011628,0.009615,0.984190,0.877054,1
cms_wanzi-maven,AttachmentController.delete,1,0.000000,1.000000,1.000000,0.000000,0.011364,0.009390,0.984556,0.876332,1
cms_wanzi-maven,AttachmentController.delete,2,0.011628,0.988372,0.969072,0.030928,0.488636,0.455399,1.030888,0.988421,0
cms_wanzi-maven,AttachmentController.delete,0,0.022727,0.977273,0.982456,0.017544,0.500000,0.535211,0.984556,1.135248,0
cms_wanzi-maven,InfoController.download,0,0.033333,0.966667,0.955556,0.044444,0.495868,0.573248,0.994191,1.249412,0
cms_wanzi-maven,InfoController.download,2,0.000000,1.000000,1.000000,0.000000,0.487603,0.414013,1.028188,0.917647,0
cms_wanzi-maven,InfoController.download,1,0.000000,1.000000,1.000000,0.000000,0.016529,0.012739,0.977621,0.832941,1
cms_wanzi-maven,AdController.update,0,0.011494,0.988506,0.986900,0.013100,0.488764,0.541371,0.945335,1.134547,0
cms_wanzi-maven,AdController.update,2,0.017442,0.982558,0.972678,0.027322,0.483146,0.432624,0.956391,0.917189,0
cms_wanzi-maven,AdController.update,1,0.500000,0.500000,0.545455,0.454545,0.028090,0.026005,1.098274,0.948264,1
cms_wanzi-maven,SpecialController.save,2,0.052632,0.947368,0.933333,0.066667,0.472637,0.428571,0.975854,0.934285,0
cms_wanzi-maven,SpecialController.save,0,0.072917,0.927083,0.930233,0.069767,0.477612,0.526531,0.956386,1.135879,0
cms_wanzi-maven,SpecialController.save,1,0.500000,0.500000,0.545455,0.454545,0.049751,0.044898,1.067760,0.929836,1
cms_wanzi-maven,SpecialController.update,0,0.022727,0.977273,0.974249,0.025751,0.488889,0.543124,0.945180,1.138944,0
cms_wanzi-maven,SpecialController.update,2,0.017241,0.982759,0.972973,0.027027,0.483333,0.431235,0.956106,0.914706,0
cms_wanzi-maven,SpecialController.update,1,0.500000,0.500000,0.545455,0.454545,0.027778,0.025641,1.098714,0.946350,1
cms_wanzi-maven,AdController.delete,0,0.040816,0.959184,0.954198,0.045802,0.457944,0.507752,0.966415,1.135879,0
cms_wanzi-maven,AdController.delete,1,0.500000,0.500000,0.545455,0.454545,0.093458,0.085271,1.029663,0.934716,1
cms_wanzi-maven,AdController.delete,2,0.052083,0.947917,0.933333,0.066667,0.448598,0.406977,1.003922,0.929405,0
cms_wanzi-maven,InfoController.view,0,0.069307,0.930693,0.940298,0.059701,0.502488,0.533865,1.500000,1.137703,1
cms_wanzi-maven,InfoController.view,2,0.060606,0.939394,0.948276,0.051724,0.492537,0.462151,1.500000,1.004774,0
cms_wanzi-maven,InfoController.view,1,0.000000,1.000000,1.000000,0.000000,0.004975,0.003984,0.000000,0.857523,0
cms_wanzi-maven,AdController.save,2,0.043956,0.956044,0.939394,0.060606,0.471503,0.426724,0.977731,0.928781,0
cms_wanzi-maven,AdController.save,0,0.032609,0.967391,0.967213,0.032787,0.476684,0.525862,0.957413,1.132118,0
cms_wanzi-maven,AdController.save,1,0.500000,0.500000,0.545455,0.454545,0.051813,0.047414,1.064856,0.939101,1
cms_wanzi-maven,GenerationController.makeNodeHtml,2,0.016949,0.983051,0.981884,0.018116,0.099160,0.136905,2.407999,1.260887,1
cms_wanzi-maven,GenerationController.makeNodeHtml,0,0.026906,0.973094,0.976331,0.023669,0.499720,0.502976,0.263562,0.919207,0
cms_wanzi-maven,GenerationController.makeNodeHtml,1,0.013966,0.986033,0.986226,0.013774,0.401120,0.360119,0.328439,0.819906,0
cms_wanzi-maven,QuestionController.answer,2,0.173913,0.826087,0.873684,0.126316,0.428571,0.433790,1.037515,1.060593,0
cms_wanzi-maven,QuestionController.answer,0,0.066667,0.933333,0.952381,0.047619,0.465839,0.479452,0.860125,1.078455,0
cms_wanzi-maven,QuestionController.answer,5,0.411765,0.588235,0.526316,0.473684,0.105590,0.086758,1.102360,0.860952,1
cms_wanzi-maven,InfoController.edit,0,0.082569,0.917431,0.930556,0.069444,0.502304,0.531365,1.485981,1.132802,0
cms_wanzi-maven,InfoController.edit,2,0.074766,0.925234,0.936508,0.063492,0.493088,0.464945,1.514019,1.009729,0
cms_wanzi-maven,InfoController.edit,1,0.000000,1.000000,1.000000,0.000000,0.004608,0.003690,0.000000,0.857468,1
cms_wanzi-maven,InfoController.auditPass,2,0.029240,0.970760,0.972973,0.027027,0.101363,0.131673,2.391905,1.212094,0
cms_wanzi-maven,InfoController.auditPass,0,0.045184,0.954816,0.962488,0.037512,0.498518,0.514997,0.270711,0.963931,0
cms_wanzi-maven,InfoController.auditPass,1,0.034074,0.965926,0.959712,0.040288,0.400119,0.353330,0.337385,0.823974,1
cms_wanzi-maven,WorkflowController.delete,2,0.011905,0.988095,0.967033,0.032967,0.446809,0.385593,0.958478,0.772034,0
cms_wanzi-maven,WorkflowController.delete,0,0.022727,0.977273,0.982906,0.017094,0.468085,0.495763,0.878899,0.947496,0
cms_wanzi-maven,WorkflowController.delete,1,0.600000,0.400000,0.727273,0.272727,0.053191,0.093220,0.772366,1.567823,0
cms_wanzi-maven,WorkflowController.delete,4,0.000000,1.000000,1.000000,0.000000,0.031915,0.025424,1.390258,0.712647,1
cms_wanzi-maven,SpecialController.delete,0,0.040000,0.960000,0.968504,0.031496,0.458716,0.496094,0.169900,1.138057,0
cms_wanzi-maven,SpecialController.delete,3,0.000000,1.000000,1.000000,0.000000,0.009174,0.007812,3.450268,0.896108,1
cms_wanzi-maven,SpecialController.delete,1,0.500000,0.500000,0.545455,0.454545,0.091743,0.085938,0.196726,0.985718,0
cms_wanzi-maven,SpecialController.delete,2,0.052083,0.947917,0.933333,0.066667,0.440367,0.410156,0.183106,0.980118,0
cms_wanzi-maven,InfoController.auditReturn,2,0.034682,0.965318,0.969466,0.030534,0.102065,0.132591,2.387040,1.212450,0
cms_wanzi-maven,InfoController.auditReturn,0,0.048521,0.951479,0.959725,0.040275,0.498525,0.515182,0.272250,0.964494,0
cms_wanzi-maven,InfoController.auditReturn,1,0.033973,0.966027,0.961207,0.038793,0.399410,0.352227,0.340710,0.823056,1
cms_wanzi-maven,NodeController.save,2,0.112994,0.887006,0.904382,0.095618,0.138498,0.172272,2.185544,1.185803,0
cms_wanzi-maven,NodeController.save,0,0.064669,0.935331,0.938525,0.061475,0.496088,0.502402,0.355211,0.965459,0
cms_wanzi-maven,NodeController.save,1,0.032120,0.967880,0.968354,0.031646,0.365415,0.325326,0.459246,0.848738,1
cms_wanzi-maven,InfoController.makeHtml,2,0.000000,1.000000,1.000000,0.000000,0.201149,0.202532,1.921488,1.026510,1
cms_wanzi-maven,InfoController.makeHtml,0,0.038314,0.961686,0.970930,0.029070,0.500000,0.544304,0.480372,1.109840,0
cms_wanzi-maven,InfoController.makeHtml,1,0.025641,0.974359,0.975000,0.025000,0.298851,0.253165,0.598141,0.863650,0
cms_wanzi-maven,NodeController.update,0,0.045134,0.954866,0.957627,0.042373,0.497195,0.507995,0.431572,1.002830,0
cms_wanzi-maven,NodeController.update,2,0.052209,0.947791,0.947692,0.052308,0.174614,0.199877,2.019080,1.123512,0
cms_wanzi-maven,NodeController.update,1,0.034188,0.965812,0.966316,0.033684,0.328191,0.292128,0.549347,0.873658,1
cms_wanzi-maven,InfoController.auditReject,2,0.034682,0.965318,0.969466,0.030534,0.102065,0.132591,2.387040,1.212450,0
cms_wanzi-maven,InfoController.auditReject,0,0.048521,0.951479,0.959725,0.040275,0.498525,0.515182,0.272250,0.964494,0
cms_wanzi-maven,InfoController.auditReject,1,0.033973,0.966027,0.961207,0.038793,0.399410,0.352227,0.340710,0.823056,1
cms_wanzi-maven,ContributionController.createSubmit,0,0.129522,0.870478,0.889648,0.110352,0.491117,0.502700,0.255374,0.962194,0
cms_wanzi-maven,ContributionController.createSubmit,1,0.045649,0.954351,0.948824,0.051176,0.401719,0.354934,0.364098,0.830546,1
cms_wanzi-maven,ContributionController.createSubmit,3,0.854167,0.145833,0.145833,0.854167,0.027507,0.023564,0.509202,0.805273,0
cms_wanzi-maven,ContributionController.createSubmit,2,0.194245,0.805755,0.884298,0.115702,0.079656,0.118802,2.871326,1.401987,0
cms_wanzi-maven,ContributionController.delete,2,0.039773,0.960227,0.979290,0.020710,0.058278,0.096793,0.124889,1.497667,0
cms_wanzi-maven,ContributionController.delete,0,0.044000,0.956000,0.963004,0.036996,0.496689,0.510882,0.007782,0.927502,0
cms_wanzi-maven,ContributionController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001325,0.001145,3.857778,0.779850,1
cms_wanzi-maven,ContributionController.delete,1,0.025373,0.974627,0.975110,0.024890,0.443709,0.391180,0.009550,0.794981,0
cms_wanzi-maven,CommentController.submit,1,0.000000,1.000000,1.000000,0.000000,0.020513,0.016000,0.972125,0.839492,1
cms_wanzi-maven,CommentController.submit,2,0.074468,0.925532,0.929825,0.070175,0.482051,0.456000,1.055749,1.018107,0
cms_wanzi-maven,CommentController.submit,0,0.072165,0.927835,0.924242,0.075758,0.497436,0.528000,0.972125,1.142401,0
cms_wanzi-maven,CommentController.comment_submit_new,2,0.074468,0.925532,0.929825,0.070175,0.482051,0.456000,1.055749,1.018107,0
cms_wanzi-maven,CommentController.comment_submit_new,0,0.072165,0.927835,0.924242,0.075758,0.497436,0.528000,0.972125,1.142401,0
cms_wanzi-maven,CommentController.comment_submit_new,1,0.000000,1.000000,1.000000,0.000000,0.020513,0.016000,0.972125,0.839492,1
cms_wanzi-maven,InfoController.save,0,0.127758,0.872242,0.891156,0.108844,0.491438,0.504165,0.251872,0.965968,0
cms_wanzi-maven,InfoController.save,3,0.854167,0.145833,0.145833,0.854167,0.027397,0.023518,0.502863,0.808259,0
cms_wanzi-maven,InfoController.save,2,0.182482,0.817518,0.885593,0.114407,0.078196,0.115630,2.884448,1.392329,0
cms_wanzi-maven,InfoController.save,1,0.045326,0.954674,0.949176,0.050824,0.402968,0.356688,0.360817,0.833445,1
cms_wanzi-maven,GenerationController.fulltextSubmit,2,0.032967,0.967033,0.950000,0.050000,0.404444,0.362319,0.540323,0.982499,0
cms_wanzi-maven,GenerationController.fulltextSubmit,0,0.062500,0.937500,0.941558,0.058442,0.497778,0.557971,0.362903,1.229352,1
cms_wanzi-maven,GenerationController.fulltextSubmit,3,0.000000,1.000000,1.000000,0.000000,0.026667,0.021739,2.395161,0.894074,0
cms_wanzi-maven,GenerationController.fulltextSubmit,1,0.000000,1.000000,1.000000,0.000000,0.071111,0.057971,0.701613,0.894074,0
cms_wanzi-maven,InfoController.info,1,0.000000,1.000000,1.000000,0.000000,0.127451,0.102767,0.911332,0.881888,0
cms_wanzi-maven,InfoController.info,0,0.049505,0.950495,0.963235,0.036765,0.495098,0.537549,0.595871,1.187493,0
cms_wanzi-maven,InfoController.info,2,0.081081,0.918919,0.920455,0.079545,0.362745,0.347826,1.032330,1.048732,0
cms_wanzi-maven,InfoController.info,3,0.000000,1.000000,1.000000,0.000000,0.014706,0.011858,1.460467,0.881888,1
cms_wanzi-maven,InfoController.moveSubmit,2,0.006135,0.993865,0.987755,0.012245,0.097313,0.126289,2.966646,1.272383,0
cms_wanzi-maven,InfoController.moveSubmit,0,0.045400,0.954600,0.960357,0.039643,0.499701,0.520103,0.318698,1.020481,0
cms_wanzi-maven,InfoController.moveSubmit,3,0.785714,0.214286,0.214286,0.785714,0.008358,0.007216,0.318698,0.846524,0
cms_wanzi-maven,InfoController.moveSubmit,1,0.016641,0.983359,0.983631,0.016369,0.394627,0.346392,0.395958,0.860612,1
cms_wanzi-maven,GenerationController.makeInfoHtml,1,0.025641,0.974359,0.975000,0.025000,0.330976,0.276817,0.524671,0.836935,1
cms_wanzi-maven,GenerationController.makeInfoHtml,2,0.025000,0.975000,0.968553,0.031447,0.169731,0.183391,2.058099,1.081215,0
cms_wanzi-maven,GenerationController.makeInfoHtml,0,0.053824,0.946176,0.959402,0.040598,0.499293,0.539792,0.417230,1.081851,0
cms_wanzi-maven,InfoController.recall,2,0.039326,0.960674,0.966790,0.033210,0.104829,0.136524,2.377162,1.216071,0
cms_wanzi-maven,InfoController.recall,0,0.047170,0.952830,0.960078,0.039922,0.499411,0.517380,0.277872,0.967352,0
cms_wanzi-maven,InfoController.recall,1,0.019345,0.980655,0.981077,0.018923,0.395760,0.346096,0.344966,0.816577,1
cms_wanzi-maven,ContributionController.updateSubmit,0,0.108518,0.891482,0.908023,0.091977,0.491681,0.501965,0.252896,0.953457,0
cms_wanzi-maven,ContributionController.updateSubmit,2,0.177778,0.822222,0.895833,0.104167,0.077453,0.117878,2.933488,1.421375,0
cms_wanzi-maven,ContributionController.updateSubmit,1,0.046875,0.953125,0.947730,0.052270,0.403901,0.357073,0.356302,0.825644,1
cms_wanzi-maven,ContributionController.updateSubmit,3,0.765957,0.234043,0.234043,0.765957,0.026965,0.023084,0.457313,0.799523,0
cms_wanzi-maven,InfoController.antiArchive,2,0.039326,0.960674,0.966790,0.033210,0.104829,0.136524,2.377162,1.216071,1
cms_wanzi-maven,InfoController.antiArchive,0,0.047170,0.952830,0.960078,0.039922,0.499411,0.517380,0.277872,0.967352,0
cms_wanzi-maven,InfoController.antiArchive,1,0.019345,0.980655,0.981077,0.018923,0.395760,0.346096,0.344966,0.816577,0
cms_wanzi-maven,InfoController.logicDelete,2,0.039326,0.960674,0.966790,0.033210,0.104829,0.136524,2.377162,1.216071,0
cms_wanzi-maven,InfoController.logicDelete,0,0.047170,0.952830,0.960078,0.039922,0.499411,0.517380,0.277872,0.967352,0
cms_wanzi-maven,InfoController.logicDelete,1,0.019345,0.980655,0.981077,0.018923,0.395760,0.346096,0.344966,0.816577,1
cms_wanzi-maven,InfoController.archive,0,0.047170,0.952830,0.960078,0.039922,0.499411,0.517380,0.277872,0.967352,0
cms_wanzi-maven,InfoController.archive,1,0.019345,0.980655,0.981077,0.018923,0.395760,0.346096,0.344966,0.816577,1
cms_wanzi-maven,InfoController.archive,2,0.039326,0.960674,0.966790,0.033210,0.104829,0.136524,2.377162,1.216071,0
cms_wanzi-maven,NodeController.mergeSubmit,0,0.036243,0.963757,0.969007,0.030993,0.496876,0.508197,0.010362,0.977281,0
cms_wanzi-maven,NodeController.mergeSubmit,2,0.021368,0.978632,0.981283,0.018717,0.085998,0.120219,0.109058,1.335734,0
cms_wanzi-maven,NodeController.mergeSubmit,3,0.000000,1.000000,1.000000,0.000000,0.001838,0.001607,3.867827,0.835727,0
cms_wanzi-maven,NodeController.mergeSubmit,1,0.025664,0.974336,0.974805,0.025195,0.415289,0.369978,0.012753,0.851258,1
cms_wanzi-maven,OrgController.delete,1,0.025373,0.974627,0.975110,0.024890,0.442098,0.389396,0.003402,0.831333,0
cms_wanzi-maven,OrgController.delete,6,0.000000,1.000000,1.000000,0.000000,0.000660,0.000570,4.124224,0.815510,1
cms_wanzi-maven,OrgController.delete,2,0.033149,0.966851,0.974138,0.025862,0.059716,0.099202,0.043131,1.567941,0
cms_wanzi-maven,OrgController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001980,0.001710,0.826479,0.815510,0
cms_wanzi-maven,OrgController.delete,0,0.043941,0.956059,0.963046,0.036954,0.495546,0.509122,0.002764,0.969707,0
cms_wanzi-maven,OrgGlobalController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001980,0.001711,0.826442,0.815567,0
cms_wanzi-maven,OrgGlobalController.delete,2,0.033333,0.966667,0.973988,0.026012,0.059406,0.098688,0.043355,1.567700,0
cms_wanzi-maven,OrgGlobalController.delete,0,0.043941,0.956059,0.963046,0.036954,0.495710,0.509412,0.002764,0.969775,0
cms_wanzi-maven,OrgGlobalController.delete,1,0.025373,0.974627,0.975110,0.024890,0.442244,0.389618,0.003401,0.831391,0
cms_wanzi-maven,OrgGlobalController.delete,6,0.000000,1.000000,1.000000,0.000000,0.000660,0.000570,4.124038,0.815567,1
cms_wanzi-maven,SiteController.delete,0,0.043814,0.956186,0.962121,0.037879,0.496481,0.512053,0.007561,0.967583,0
cms_wanzi-maven,SiteController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001280,0.001108,3.886569,0.812602,1
cms_wanzi-maven,SiteController.delete,1,0.025298,0.974702,0.975182,0.024818,0.429942,0.379607,0.009693,0.828322,0
cms_wanzi-maven,SiteController.delete,2,0.026549,0.973451,0.979328,0.020672,0.072297,0.107232,0.096177,1.391492,0
cms_wanzi-maven,UserController.delete,2,0.029268,0.970732,0.978261,0.021739,0.066537,0.103487,0.032768,1.538154,0
cms_wanzi-maven,UserController.delete,0,0.043364,0.956636,0.963496,0.036504,0.493995,0.508436,0.002376,1.017864,0
cms_wanzi-maven,UserController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001298,0.001125,1.192379,0.856852,0
cms_wanzi-maven,UserController.delete,1,0.025298,0.974702,0.975182,0.024818,0.436222,0.385264,0.002961,0.873428,0
cms_wanzi-maven,UserController.delete,4,0.000000,1.000000,1.000000,0.000000,0.001298,0.001125,1.192379,0.856852,1
cms_wanzi-maven,UserController.delete,5,0.000000,1.000000,1.000000,0.000000,0.000649,0.000562,3.577137,0.856852,0
cms_wanzi-maven,UserGlobalController.delete,0,0.043364,0.956636,0.963496,0.036504,0.493995,0.508723,0.002376,1.019284,0
cms_wanzi-maven,UserGlobalController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001298,0.001125,1.192379,0.858047,0
cms_wanzi-maven,UserGlobalController.delete,1,0.025298,0.974702,0.975182,0.024818,0.436222,0.385481,0.002961,0.874646,0
cms_wanzi-maven,UserGlobalController.delete,4,0.000000,1.000000,1.000000,0.000000,0.001298,0.001125,1.192379,0.858047,0
cms_wanzi-maven,UserGlobalController.delete,5,0.000000,1.000000,1.000000,0.000000,0.000649,0.000563,3.577137,0.858047,1
cms_wanzi-maven,UserGlobalController.delete,2,0.029268,0.970732,0.978142,0.021858,0.066537,0.102983,0.032768,1.531928,0
cms_wanzi-maven,InfoController.delete,0,0.046613,0.953387,0.960663,0.039337,0.496758,0.513284,0.007860,0.988762,0
cms_wanzi-maven,InfoController.delete,1,0.026568,0.973432,0.974007,0.025993,0.418339,0.367960,0.009701,0.841688,0
cms_wanzi-maven,InfoController.delete,3,0.000000,1.000000,1.000000,0.000000,0.001235,0.001063,3.897214,0.823457,1
cms_wanzi-maven,InfoController.delete,2,0.040590,0.959410,0.970655,0.029345,0.083668,0.117694,0.085225,1.346093,0
cms_wanzi-maven,InfoController.update,2,0.114035,0.885965,0.917160,0.082840,0.116564,0.147277,2.541004,1.253710,0
cms_wanzi-maven,InfoController.update,0,0.104881,0.895119,0.911588,0.088412,0.492331,0.507625,0.345209,1.023092,0
cms_wanzi-maven,InfoController.update,1,0.048747,0.951253,0.946309,0.053691,0.367076,0.324619,0.487914,0.877500,0
cms_wanzi-maven,InfoController.update,3,0.765957,0.234043,0.234043,0.765957,0.024029,0.020479,0.625873,0.845698,1
cms_wanzi-maven,NodeController.delete,0,0.040024,0.959976,0.965561,0.034439,0.496760,0.507845,0.005000,0.949785,0
